# gapseq version: 1.1 2f27651
# Transporter sequence DB md5sum: 878d922 (2021-07-07)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|M1Q159|2.A.1.6.13	2.A.1.6.13	acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|M1Q159|2.A.1.6.13	32.174	1.18e-52	188	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	15029	16348	transporter
gnl|TC-DB|P0AEX3|2.A.1.6.2	2.A.1.6.2	2-oxoglutarate	EX_cpd00024_e0	rxn05493,rxn08095,rxn09827,rxn34192,rxn34193	gnl|TC-DB|P0AEX3|2.A.1.6.2	33.991	1.28e-58	204	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	14990	16339	transporter
gnl|TC-DB|P0AEX3|2.A.1.6.2	2.A.1.6.2	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|P0AEX3|2.A.1.6.2	33.991	1.28e-58	204	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	14990	16339	transporter
gnl|TC-DB|P0AEX3|2.A.1.6.2	2.A.1.6.2	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|P0AEX3|2.A.1.6.2	33.991	1.28e-58	204	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	14990	16339	transporter
gnl|TC-DB|P0C0L7|2.A.1.6.4	2.A.1.6.4	betaine	EX_cpd00540_e0	rxn05579,rxn08638,rxn12375,rxn11216	gnl|TC-DB|P0C0L7|2.A.1.6.4	31.337	6.78e-79	265	98	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	15050	16543	transporter
gnl|TC-DB|P0C0L7|2.A.1.6.4	2.A.1.6.4	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|P0C0L7|2.A.1.6.4	31.337	6.78e-79	265	98	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	15050	16543	transporter
gnl|TC-DB|P0C0L7|2.A.1.6.4	2.A.1.6.4	L-proline	EX_cpd00129_e0	rxn05221,rxn05638,rxn09191,rxn09192,rxn12451,rxn34526,rxn34527	gnl|TC-DB|P0C0L7|2.A.1.6.4	31.337	6.78e-79	265	98	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	15050	16543	transporter
gnl|TC-DB|P0C0L7|2.A.1.6.4	2.A.1.6.4	proline	EX_cpd00129_e0	rxn05221,rxn05638,rxn09191,rxn09192,rxn12451,rxn34526,rxn34527	gnl|TC-DB|P0C0L7|2.A.1.6.4	31.337	6.78e-79	265	98	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	15050	16543	transporter
gnl|TC-DB|P0C0L7|2.A.1.6.4	2.A.1.6.4	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P0C0L7|2.A.1.6.4	31.337	6.78e-79	265	98	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	15050	16543	transporter
gnl|TC-DB|P0C0L7|2.A.1.6.4	2.A.1.6.4	taurine	EX_cpd00210_e0	rxn12554	gnl|TC-DB|P0C0L7|2.A.1.6.4	31.337	6.78e-79	265	98	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	15050	16543	transporter
gnl|TC-DB|P0A2G3|2.A.1.6.7	2.A.1.6.7	citrate	EX_cpd00137_e0	rxn05211,rxn12371,rxn12792,rxn30467	gnl|TC-DB|P0A2G3|2.A.1.6.7	28.780	3.29e-44	162	90	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	15134	16333	transporter
gnl|TC-DB|P77228|2.A.1.6.9	2.A.1.6.9	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|P77228|2.A.1.6.9	28.442	2.22e-45	165	97	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1500205	1498937	transporter
gnl|TC-DB|F2CRE4|2.A.1.82.1	2.A.1.82.1	copper	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|F2CRE4|2.A.1.82.1	24.882	9.73e-21	92.4	92	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	282867	283976	transporter
gnl|TC-DB|Q8BFT9|2.A.1.82.3	2.A.1.82.3	GTP	EX_cpd00038_e0	rxn29736,rxn29868	gnl|TC-DB|Q8BFT9|2.A.1.82.3	21.475	2.06e-09	57.0	81	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	134719	133457	transporter
gnl|TC-DB|K4HTY2|2.A.1.9.11	2.A.1.9.1	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|K4HTY2|2.A.1.9.11	25.243	1.34e-20	92.8	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	282855	284177	transporter
gnl|TC-DB|K4HTY2|2.A.1.9.11	2.A.1.9.1	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|K4HTY2|2.A.1.9.11	25.243	1.34e-20	92.8	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	282855	284177	transporter
gnl|TC-DB|A8N031|2.A.1.9.10	2.A.1.9.10	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|A8N031|2.A.1.9.10	20.625	7.62e-08	51.6	93	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	134719	133487	transporter
gnl|TC-DB|K4HTY2|2.A.1.9.11	2.A.1.9.11	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|K4HTY2|2.A.1.9.11	25.243	1.34e-20	92.8	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	282855	284177	transporter
gnl|TC-DB|AHL29283.1|2.A.1.9.12	2.A.1.9.12	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|AHL29283.1|2.A.1.9.12	23.934	1.29e-11	63.9	78	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	282879	283976	transporter
gnl|TC-DB|APA39363.1|2.A.1.9.13	2.A.1.9.13	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|APA39363.1|2.A.1.9.13	21.065	5.11e-13	68.2	83	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	282936	283973	transporter
gnl|TC-DB|Q7RVX9|2.A.1.9.2	2.A.1.9.2	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q7RVX9|2.A.1.9.2	23.913	6.18e-14	71.6	95	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	282801	283976	transporter
gnl|TC-DB|Q43650|2.A.1.9.3	2.A.1.9.3	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q43650|2.A.1.9.3	22.249	3.18e-16	79.0	81	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	282909	283973	transporter
gnl|TC-DB|Q01MW8|2.A.1.9.4	2.A.1.9.4	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q01MW8|2.A.1.9.4	21.560	5.49e-07	48.9	94	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	134764	133661	transporter
gnl|TC-DB|Q8H6H0|2.A.1.9.5	2.A.1.9.5	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q8H6H0|2.A.1.9.5	23.632	0.050	32.7	82	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040081	2038897	transporter
gnl|TC-DB|A5H2U6|2.A.1.9.6	2.A.1.9.6	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|A5H2U6|2.A.1.9.6	21.609	3.14e-13	69.3	80	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	282861	283973	transporter
gnl|TC-DB|Q8VYM2|2.A.1.9.9	2.A.1.9.9	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q8VYM2|2.A.1.9.9	21.918	1.80e-15	76.3	82	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	282861	283973	transporter
gnl|TC-DB|O30499|2.A.20.1.4	2.A.20.1.4	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|O30499|2.A.20.1.4	35.370	8.80e-31	119	90	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	697354	696425	transporter
gnl|TC-DB|Q9KZW3|2.A.20.1.5	2.A.20.1.5	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q9KZW3|2.A.20.1.5	32.907	2.55e-37	138	92	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	697354	696419	transporter
gnl|TC-DB|D9RF44|2.A.20.1.7	2.A.20.1.7	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|D9RF44|2.A.20.1.7	36.334	1.96e-39	145	91	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	697354	696425	transporter
gnl|TC-DB|A7ZUZ0|2.A.2.1.1	2.A.2.1.1	melibiose	EX_cpd03198_e0	rxn05612,rxn08906,rxn08907,rxn29106	gnl|TC-DB|A7ZUZ0|2.A.2.1.1	23.864	1.78e-26	110	89	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	789804	788554	transporter
gnl|TC-DB|A7ZUZ0|2.A.2.1.1	2.A.2.1.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|A7ZUZ0|2.A.2.1.1	23.864	1.78e-26	110	89	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	789804	788554	transporter
gnl|TC-DB|P16256|2.A.21.1.1	2.A.21.1.1	pantothenate	EX_cpd00644_e0	rxn05308,rxn09165,rxn10180	gnl|TC-DB|P16256|2.A.21.1.1	25.161	1.46e-15	76.3	89	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1582705	1581344	transporter
gnl|TC-DB|P07117|2.A.21.2.1	2.A.21.2.1	proline	EX_cpd00129_e0	rxn05221,rxn05638,rxn09191,rxn09192,rxn12451,rxn34526,rxn34527	gnl|TC-DB|P07117|2.A.21.2.1	37.044	7.24e-81	271	97	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1582705	1581167	transporter
gnl|TC-DB|Q7A4Q7|2.A.21.2.2	2.A.21.2.2	proline	EX_cpd00129_e0	rxn05221,rxn05638,rxn09191,rxn09192,rxn12451,rxn34526,rxn34527	gnl|TC-DB|Q7A4Q7|2.A.21.2.2	40.313	1.78e-93	308	95	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1582726	1581212	transporter
gnl|TC-DB|Q7A4Q7|2.A.21.2.2	2.A.21.2.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q7A4Q7|2.A.21.2.2	40.313	1.78e-93	308	95	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1582726	1581212	transporter
gnl|TC-DB|Q9I5F5|2.A.21.2.3	2.A.21.2.3	L-proline	EX_cpd00129_e0	rxn05221,rxn05638,rxn09191,rxn09192,rxn12451,rxn34526,rxn34527	gnl|TC-DB|Q9I5F5|2.A.21.2.3	38.058	6.17e-94	309	96	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1582702	1581170	transporter
gnl|TC-DB|J7JIE8|2.A.21.2.4	2.A.21.2.4	proline	EX_cpd00129_e0	rxn05221,rxn05638,rxn09191,rxn09192,rxn12451,rxn34526,rxn34527	gnl|TC-DB|J7JIE8|2.A.21.2.4	41.000	2.13e-101	330	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1582672	1581173	transporter
gnl|TC-DB|M1TZ79|2.A.21.2.5	2.A.21.2.5	proline	EX_cpd00129_e0	rxn05221,rxn05638,rxn09191,rxn09192,rxn12451,rxn34526,rxn34527	gnl|TC-DB|M1TZ79|2.A.21.2.5	40.837	1.79e-104	339	96	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1582705	1581206	transporter
gnl|TC-DB|O24896|2.A.21.2.6	2.A.21.2.6	proline	EX_cpd00129_e0	rxn05221,rxn05638,rxn09191,rxn09192,rxn12451,rxn34526,rxn34527	gnl|TC-DB|O24896|2.A.21.2.6	39.689	1.82e-96	316	97	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1582705	1581185	transporter
gnl|TC-DB|O24896|2.A.21.2.6	2.A.21.2.6	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|O24896|2.A.21.2.6	39.689	1.82e-96	316	97	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1582705	1581185	transporter
gnl|TC-DB|Q8PXA6|2.A.21.2.7	2.A.21.2.7	proline	EX_cpd00129_e0	rxn05221,rxn05638,rxn09191,rxn09192,rxn12451,rxn34526,rxn34527	gnl|TC-DB|Q8PXA6|2.A.21.2.7	41.295	1.57e-92	302	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1582498	1581158	transporter
gnl|TC-DB|Q8PXA6|2.A.21.2.7	2.A.21.2.7	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q8PXA6|2.A.21.2.7	41.295	1.57e-92	302	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1582498	1581158	transporter
gnl|TC-DB|A0PJK1|2.A.21.3.15	2.A.21.3.15	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|A0PJK1|2.A.21.3.15	23.956	1.31e-15	77.0	87	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1582702	1581206	transporter
gnl|TC-DB|A0PJK1|2.A.21.3.15	2.A.21.3.15	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|A0PJK1|2.A.21.3.15	23.956	1.31e-15	77.0	87	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1582702	1581206	transporter
gnl|TC-DB|O50471|2.A.21.7.1	2.A.21.7.1	phenylacetate	EX_cpd00489_e0	rxn10559,rxn30233,rxn30234	gnl|TC-DB|O50471|2.A.21.7.1	24.091	2.72e-06	46.6	79	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1582642	1581356	transporter
gnl|TC-DB|P32705|2.A.21.7.2	2.A.21.7.2	acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|P32705|2.A.21.7.2	24.514	3.49e-12	65.9	86	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1582702	1581242	transporter
gnl|TC-DB|D5AU53|2.A.21.7.4	2.A.21.7.4	acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|D5AU53|2.A.21.7.4	25.316	1.07e-12	67.4	79	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1582735	1581365	transporter
gnl|TC-DB|Q9X761|2.A.2.2.3	2.A.2.2.3	D-galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|Q9X761|2.A.2.2.3	45.940	1.98e-108	349	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	789984	788584	transporter
sp|P32136|YIHO_ECOLI|2.A.2.3.15	2.A.2.3.15	sulfoquinovose	EX_cpd22614_e0	rxn90101	sp|P32136|YIHO_ECOLI|2.A.2.3.15	23.541	6.30e-21	92.8	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	790020	788542	transporter
gnl|TC-DB|P96792|2.A.2.3.3	2.A.2.3.3	XYLOSE	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|P96792|2.A.2.3.3	25.051	1.36e-31	125	96	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	789966	788551	transporter
gnl|TC-DB|A1S5F2|2.A.2.3.6	2.A.2.3.6	cellobiose	EX_cpd00158_e0	rxn12598	gnl|TC-DB|A1S5F2|2.A.2.3.6	23.000	9.51e-11	60.5	80	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	789966	788836	transporter
sp|P32137|YIHP_ECOLI|2.A.2.3.9	2.A.2.3.9	2,3-dihydroxypropane-1-sulfonate	EX_cpd31356_e0	rxn90102	sp|P32137|YIHP_ECOLI|2.A.2.3.9	21.935	1.40e-21	94.7	95	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	789966	788587	transporter
gnl|TC-DB|P0AD99|2.A.26.1.10	2.A.26.1.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P0AD99|2.A.26.1.10	36.180	6.55e-56	196	96	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	494375	493062	transporter
gnl|TC-DB|P25185|2.A.26.1.2	2.A.26.1.2	L-isoleucine	EX_cpd00322_e0	rxn05241,rxn05244,rxn08746,rxn13321,rxn13322,rxn29051,rxn34385,rxn34507	gnl|TC-DB|P25185|2.A.26.1.2	37.862	6.14e-64	219	95	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	494378	493083	transporter
gnl|TC-DB|P25185|2.A.26.1.2	2.A.26.1.2	valine	EX_cpd00156_e0	rxn05242,rxn05669,rxn09374,rxn09707,rxn29052,rxn34418,rxn05245,rxn29139,rxn33518,rxn33520	gnl|TC-DB|P25185|2.A.26.1.2	37.862	6.14e-64	219	95	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	494378	493083	transporter
gnl|TC-DB|Q14973|2.A.28.1.9	2.A.28.1.9	taurocholic acid	EX_cpd03047_e0	rxn05731	gnl|TC-DB|Q14973|2.A.28.1.9	24.179	3.14e-14	70.5	92	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	936653	935730	transporter
gnl|TC-DB|E0D3H5|2.A.28.2.2	2.A.28.2.2	pyruvate	EX_cpd00020_e0	rxn05469,rxn09217,rxn09717,rxn09832	gnl|TC-DB|E0D3H5|2.A.28.2.2	34.835	1.13e-37	142	78	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	936743	935760	transporter
gnl|TC-DB|Q1EBV7|2.A.28.2.3	2.A.28.2.3	pyruvate	EX_cpd00020_e0	rxn05469,rxn09217,rxn09717,rxn09832	gnl|TC-DB|Q1EBV7|2.A.28.2.3	33.598	3.51e-38	143	89	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	936863	935760	transporter
gnl|TC-DB|Q9K0A9|2.A.28.2.4	2.A.28.2.4	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q9K0A9|2.A.28.2.4	44.720	1.31e-52	182	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	936725	935760	transporter
gnl|TC-DB|B7GU58|2.A.28.2.6	2.A.28.2.6	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|B7GU58|2.A.28.2.6	95.614	0.0	645	97	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	936719	935694	transporter
gnl|TC-DB|C7NY93|2.A.28.2.7	2.A.28.2.7	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|C7NY93|2.A.28.2.7	24.460	2.05e-06	45.4	88	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	936593	935772	transporter
gnl|TC-DB|C4ST46|2.A.28.2.9	2.A.28.2.9	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|C4ST46|2.A.28.2.9	40.514	1.44e-60	205	98	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	936689	935760	transporter
gnl|TC-DB|P32487|2.A.3.10.10	2.A.3.10.1	cobalt	EX_cpd00149_e0	rxn08240,rxn13681,rxn08242,rxn10474	gnl|TC-DB|P32487|2.A.3.10.10	29.767	1.41e-66	233	83	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	555977	557404	transporter
gnl|TC-DB|P32487|2.A.3.10.10	2.A.3.10.1	copper	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|P32487|2.A.3.10.10	29.767	1.41e-66	233	83	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	555977	557404	transporter
gnl|TC-DB|P32487|2.A.3.10.10	2.A.3.10.1	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|P32487|2.A.3.10.10	29.767	1.41e-66	233	83	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	555977	557404	transporter
gnl|TC-DB|P32487|2.A.3.10.10	2.A.3.10.1	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|P32487|2.A.3.10.10	29.767	1.41e-66	233	83	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	555977	557404	transporter
gnl|TC-DB|P32487|2.A.3.10.10	2.A.3.10.1	leucine	EX_cpd00107_e0	rxn05240,rxn05243,rxn08785,rxn13339,rxn13340,rxn29053,rxn29140,rxn34387,rxn34508	gnl|TC-DB|P32487|2.A.3.10.10	29.767	1.41e-66	233	83	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	555977	557404	transporter
gnl|TC-DB|P32487|2.A.3.10.10	2.A.3.10.1	L-methionine	EX_cpd00060_e0	rxn05615,rxn09672,rxn09738	gnl|TC-DB|P32487|2.A.3.10.10	29.767	1.41e-66	233	83	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	555977	557404	transporter
gnl|TC-DB|P32487|2.A.3.10.10	2.A.3.10.1	lysine	EX_cpd00039_e0	rxn05305,rxn08854,rxn08855,rxn09674,rxn09740,rxn12378,rxn13343,rxn10834,rxn33297	gnl|TC-DB|P32487|2.A.3.10.10	29.767	1.41e-66	233	83	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	555977	557404	transporter
gnl|TC-DB|P32487|2.A.3.10.10	2.A.3.10.1	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|P32487|2.A.3.10.10	29.767	1.41e-66	233	83	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	555977	557404	transporter
gnl|TC-DB|P32487|2.A.3.10.10	2.A.3.10.1	nickel	EX_cpd00244_e0	rxn08990,rxn08992,rxn10581,rxn13730	gnl|TC-DB|P32487|2.A.3.10.10	29.767	1.41e-66	233	83	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	555977	557404	transporter
gnl|TC-DB|P32487|2.A.3.10.10	2.A.3.10.1	phenylalanine	EX_cpd00066_e0	rxn05306,rxn09117,rxn09724,rxn12449	gnl|TC-DB|P32487|2.A.3.10.10	29.767	1.41e-66	233	83	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	555977	557404	transporter
gnl|TC-DB|P32487|2.A.3.10.10	2.A.3.10.1	S-adenosyl-L-methionine	EX_cpd00017_e0	rxn09696	gnl|TC-DB|P32487|2.A.3.10.10	29.767	1.41e-66	233	83	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	555977	557404	transporter
gnl|TC-DB|P32487|2.A.3.10.10	2.A.3.10.1	tryptophan	EX_cpd00065_e0	rxn05663,rxn09326,rxn09709,rxn12458,rxn34411	gnl|TC-DB|P32487|2.A.3.10.10	29.767	1.41e-66	233	83	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	555977	557404	transporter
gnl|TC-DB|P32487|2.A.3.10.10	2.A.3.10.1	tyrosine	EX_cpd00069_e0	rxn05301,rxn09338,rxn09708,rxn09831,rxn12459,rxn13411,rxn13412,rxn34413	gnl|TC-DB|P32487|2.A.3.10.10	29.767	1.41e-66	233	83	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	555977	557404	transporter
gnl|TC-DB|P32487|2.A.3.10.10	2.A.3.10.1	zinc	EX_cpd00034_e0	rxn09389,rxn13919,rxn09391,rxn28559	gnl|TC-DB|P32487|2.A.3.10.10	29.767	1.41e-66	233	83	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	555977	557404	transporter
gnl|TC-DB|P32487|2.A.3.10.10	2.A.3.10.10	lysine	EX_cpd00039_e0	rxn05305,rxn08854,rxn08855,rxn09674,rxn09740,rxn12378,rxn13343,rxn10834,rxn33297	gnl|TC-DB|P32487|2.A.3.10.10	29.767	1.41e-66	233	83	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	555977	557404	transporter
gnl|TC-DB|Q08986|2.A.3.10.15	2.A.3.10.15	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|Q08986|2.A.3.10.15	29.730	1.78e-41	157	80	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	555977	557347	transporter
